100.302734	51.113556	18.363210
100.304840	51.108063	18.124259
100.304840	51.108063	19.048422
100.304840	51.108063	18.764703
100.304138	51.109821	19.287316
100.304138	51.109821	19.927760
100.304840	51.109821	17.560531
100.304840	51.109821	18.200975
100.303787	51.112457	18.312517
100.304840	51.112457	18.421390
100.302734	51.115093	18.373713
100.302032	51.116850	19.000697
100.302734	51.116850	18.819718
100.298180	51.129594	13.116883
100.297127	51.132227	13.116901
100.296425	51.133986	13.116910
100.297127	51.133986	13.116901
100.297829	51.132227	13.116893
100.298531	51.132227	13.116871
100.297829	51.133986	13.116893
100.299232	51.129593	13.116893
100.300636	51.128714	19.120151
100.299934	51.130470	19.332107
100.300636	51.130470	19.177539
100.299934	51.132227	19.160054
100.299232	51.133986	19.110887
100.299934	51.133986	18.994840
100.300636	51.133106	19.049824
100.295698	51.141675	13.116902
100.289764	51.157271	13.467070
100.290817	51.156612	13.467108
100.291519	51.157490	19.706961
100.290817	51.160347	19.623537
100.293270	51.159026	19.932261
100.293270	51.159026	20.090642
100.295723	51.158810	20.066874
100.295723	51.158810	20.225256
100.296776	51.136621	13.116904
100.297829	51.136621	13.116893
100.296776	51.140137	13.116904
100.297829	51.139257	13.116893
100.298531	51.139477	19.370196
100.297829	51.141014	13.116893
100.298531	51.141014	19.440937
100.299592	51.138159	19.190874
100.296784	51.143650	13.116902
100.297829	51.142773	13.116893
100.298531	51.142773	19.230632
100.297829	51.144529	13.116893
100.298531	51.144310	19.065598
100.303437	51.141674	19.037712
100.303437	51.155294	19.944650
100.303437	51.155294	20.127913
100.285202	51.169353	13.078714
100.286606	51.165619	20.233244
100.285904	51.167376	19.574880
100.285904	51.167376	19.757606
100.286957	51.168255	19.770827
100.286957	51.168255	19.953554
100.285195	51.173307	12.981554
100.285195	51.173307	13.078687
100.286255	51.171549	13.078655
100.286255	51.171549	13.261382
100.286964	51.171549	13.078684
100.286964	51.171549	13.261411
100.286606	51.173967	12.981528
100.286606	51.173967	13.078661
100.286606	51.173967	13.261387
100.287308	51.175724	19.934200
100.287308	51.175724	20.031333
100.287308	51.175724	20.214060
100.287308	51.175724	20.529057
100.287308	51.175724	20.668341
100.283806	51.181435	12.981539
100.283806	51.181435	13.078672
100.283806	51.181435	13.478455
100.283806	51.181435	13.606850
100.282753	51.184293	12.981540
100.282753	51.184293	13.478456
100.283806	51.183413	12.981539
100.283806	51.183413	13.478455
100.283806	51.183413	13.606850
100.280998	51.188686	21.675067
100.280998	51.188686	21.789338
100.280998	51.188686	21.909647
100.281700	51.189125	21.629540
100.281700	51.189125	21.357607
100.281700	51.189125	21.471879
100.281700	51.189125	21.592188
100.281700	51.189125	21.619872
100.282402	51.187366	20.378548
100.282402	51.187366	20.875463
100.282402	51.187366	20.865796
100.283455	51.186487	20.023967
100.283455	51.186487	20.520883
100.283455	51.186487	20.592001
100.282753	51.189125	21.437542
100.282753	51.189125	21.165609
100.282753	51.189125	21.279881
100.282753	51.189125	21.400190
100.282753	51.189125	21.427874
100.282753	51.189125	21.508660
100.283806	51.188904	21.182209
100.283806	51.188904	21.310604
100.283806	51.188904	20.910276
100.283806	51.188904	21.024548
100.283806	51.188904	21.144857
100.283806	51.188904	21.172541
100.283806	51.188904	21.253327
100.284500	51.178360	12.981550
100.284500	51.178360	13.078683
100.284500	51.178360	13.576407
100.285202	51.177483	12.981582
100.285202	51.177483	13.078715
100.285202	51.177483	13.576439
100.284500	51.180996	12.981550
100.284500	51.180996	13.078683
100.284500	51.180996	13.478466
100.284500	51.180996	13.576407
100.284500	51.180996	13.606860
100.284500	51.182755	20.379618
100.284500	51.182755	20.876533
100.284500	51.182755	20.974475
100.284500	51.182755	21.004928
100.285202	51.182314	20.575628
100.285202	51.182314	21.072544
100.285202	51.182314	21.170486
100.285202	51.182314	21.200939
100.285202	51.182314	21.226988
100.285904	51.179239	20.684722
100.285904	51.179239	20.781855
100.285904	51.179239	20.964582
100.285904	51.179239	21.181637
100.285904	51.179239	21.279579
100.286957	51.178141	20.732678
100.286957	51.178141	20.829811
100.286957	51.178141	21.012538
100.286957	51.178141	21.327535
100.286957	51.178141	21.466819
100.286255	51.181654	20.424127
100.286255	51.181654	20.521260
